Date,AQI_Forecast,HRI,Location
2024-12-31,16.435999458371256,0.5084239709364948,Vellore
2025-01-01,18.95918399674688,0.5864750505593477,Vellore
2025-01-02,28.73936476841787,0.8890108566114167,Vellore
2025-01-03,16.189677131960792,0.5008043445401129,Vellore
2025-01-04,17.252308101926044,0.5336753031184586,Vellore
2025-01-05,28.73936476841787,0.8890108566114167,Vellore
2025-01-06,16.56712177576994,0.5124800509734335,Vellore
2025-01-07,28.73936476841787,0.8890108566114167,Vellore
2025-01-08,5.03087198654962,0.1556227790803419,Vellore
2025-01-09,22.187110168800487,0.6863262976004549,Vellore
2025-01-10,4.922369080780952,0.1522663979640748,Vellore
2025-01-11,28.73936476841787,0.8890108566114167,Vellore
2025-01-12,6.600961313421912,0.2041912310515933,Vellore
2025-01-13,43.21633639123787,1.3368351229878823,Vellore
2025-01-14,6.293985357095715,0.1946953719714873,Vellore
2025-01-15,20.60374053676008,0.6373470385160782,Vellore
2025-01-16,15.650800164450253,0.4841349616795299,Vellore
2025-01-17,4.276919772705014,0.1323003532412489,Vellore
2025-01-18,13.120181460942272,0.4058539168655268,Vellore
2025-01-19,14.474252427512836,0.4477401519860192,Vellore
2025-01-20,16.050155980618094,0.4964884586717207,Vellore
2025-01-21,28.73936476841787,0.8890108566114167,Vellore
2025-01-22,28.108271238662983,0.8694888872147283,Vellore
2025-01-23,19.23820418616081,0.5951061382539283,Vellore
2025-01-24,21.197684821399296,0.6557198495201272,Vellore
2025-01-25,28.73936476841787,0.8890108566114167,Vellore
2025-01-26,15.361880271380867,0.4751976409106327,Vellore
2025-01-27,14.340628622892012,0.4436066920446854,Vellore
2024-12-31,32.86562615754226,1.0166508097456357,Velachery
2025-01-01,45.62532062308336,1.4113535806077184,Velachery
2025-01-02,39.69005019368986,1.2277545382776676,Velachery
2025-01-03,45.59925445848395,1.4105472613482,Velachery
2025-01-04,37.11425631311192,1.1480760644255434,Velachery
2025-01-05,40.434239083548576,1.250774949751098,Velachery
2025-01-06,38.86538607268825,1.2022447414350457,Velachery
2025-01-07,32.482454179260415,1.0047979364693214,Velachery
2025-01-08,45.62989896561386,1.4114952050398413,Velachery
2025-01-09,29.111926715827323,0.900535523864023,Velachery
2025-01-10,37.7083515193242,1.1664535439710868,Velachery
2025-01-11,39.06574457928191,1.208442543265793,Velachery
2025-01-12,45.563079580359584,1.4094282435950831,Velachery
2025-01-13,23.631539448682886,0.7310076370027091,Velachery
2025-01-14,39.562508188040745,1.2238092100280793,Velachery
2025-01-15,17.018904124955498,0.5264552872560648,Velachery
2025-01-16,32.51275165579902,1.005735145269439,Velachery
2025-01-17,37.2049676795729,1.1508820898979817,Velachery
2025-01-18,20.68551092905273,0.6398764878300528,Velachery
2025-01-19,37.42830059539058,1.1577905719886776,Velachery
2025-01-20,31.03811613651432,0.9601194193564724,Velachery
2025-01-21,28.576749391383032,0.8839805841332025,Velachery
2025-01-22,45.63017823555495,1.411503843853244,Velachery
2025-01-23,26.94868271171266,0.8336186862562946,Velachery
2025-01-24,28.64396183687037,0.8860597043301565,Velachery
2025-01-25,45.54259554896327,1.4087945995864133,Velachery
2025-01-26,26.36368694216535,0.815522684678319,Velachery
2025-01-27,27.84683051009559,0.8614015948222317,Velachery
2024-12-31,35.77690100219512,1.106706904037611,Tirupur
2025-01-01,24.51855077881024,0.7584460549627022,Tirupur
2025-01-02,33.20456896970582,1.0271355174701065,Tirupur
2025-01-03,36.1633847210495,1.11866222123873,Tirupur
2025-01-04,25.153559862126016,0.7780891463693348,Tirupur
2025-01-05,39.83465356468211,1.23222763529114,Tirupur
2025-01-06,33.354568509207766,1.0317755371844768,Tirupur
2025-01-07,23.835106145629155,0.7373046795813478,Tirupur
2025-01-08,21.0175051746102,0.6501462516543893,Tirupur
2025-01-09,17.06914067426039,0.5280092825545212,Tirupur
2025-01-10,41.64501507844766,1.2882285613066549,Tirupur
2025-01-11,27.580320986056392,0.8531575065422585,Tirupur
2025-01-12,19.54724335979981,0.6046658199900121,Tirupur
2025-01-13,44.14865697047844,1.3656751173115544,Tirupur
2025-01-14,42.25983655396229,1.307247178141603,Tirupur
2025-01-15,36.42574198443855,1.126777865315875,Tirupur
2025-01-16,22.40592076092104,0.6930948881209562,Tirupur
2025-01-17,29.123670847015426,0.9008988116475848,Tirupur
2025-01-18,21.693765091998905,0.6710653782006507,Tirupur
2025-01-19,29.989650589194973,0.9276866477256176,Tirupur
2025-01-20,30.06906089217876,0.930143091075993,Tirupur
2025-01-21,23.190767500675527,0.7173729916225539,Tirupur
2025-01-22,29.14505384148285,0.9015602637841084,Tirupur
2025-01-23,29.123670847015426,0.9008988116475848,Tirupur
2025-01-24,30.223047431370688,0.9349064428834094,Tirupur
2025-01-25,19.06575300383604,0.5897716093053041,Tirupur
2025-01-26,29.12367084699349,0.9008988116469062,Tirupur
2025-01-27,23.932763335241987,0.7403255640891144,Tirupur
2024-12-31,23.975660116730893,0.7416525142414446,salem
2025-01-01,41.17082333162174,1.2735601225836446,salem
2025-01-02,24.483006648037986,0.7573465484704753,salem
2025-01-03,28.77131382689376,0.8899991547200369,salem
2025-01-04,20.38567027542515,0.6306013490621525,salem
2025-01-05,28.77131382689376,0.8899991547200369,salem
2025-01-06,27.81931790353708,0.8605505319639785,salem
2025-01-07,28.77131382689376,0.8899991547200369,salem
2025-01-08,29.77950174183848,0.9211859958041247,salem
2025-01-09,26.14618098297728,0.8087944510985579,salem
2025-01-10,28.77131382689376,0.8899991547200369,salem
2025-01-11,28.77131382689376,0.8899991547200369,salem
2025-01-12,28.94670310773258,0.8954245695145326,salem
2025-01-13,28.77131382674728,0.889999154715506,salem
2025-01-14,28.77131382689376,0.8899991547200369,salem
2025-01-15,23.49166728588291,0.7266808931004379,salem
2025-01-16,19.551896276382468,0.6048097512630316,salem
2025-01-17,27.380699935718507,0.8469825168586461,salem
2025-01-18,28.77131382689376,0.8899991547200369,salem
2025-01-19,44.29515243801136,1.3702067436063794,salem
2025-01-20,23.837695372135308,0.7373847735741255,salem
2025-01-21,22.300157999506503,0.6898232694237313,salem
2025-01-22,19.33513153204945,0.5981044460972604,salem
2025-01-23,18.42365608677664,0.5699092659702203,salem
2025-01-24,26.55938852669459,0.8215764313322375,salem
2025-01-25,28.77131382689376,0.8899991547200369,salem
2025-01-26,21.73625131772181,0.6723796284016715,salem
2025-01-27,25.48311875411085,0.7882835760384731,salem
2024-12-31,22.95119703066955,0.7099622241795357,Royapuram
2025-01-01,19.971230955697685,0.6177812656116911,Royapuram
2025-01-02,28.308161869502182,0.8756722159828797,Royapuram
2025-01-03,20.398593310443715,0.6310011045377676,Royapuram
2025-01-04,30.35112565355256,0.9388683582191408,Royapuram
2025-01-05,20.50779754301687,0.6343791801886303,Royapuram
2025-01-06,24.84064946803847,0.7684097140042854,Royapuram
2025-01-07,29.50364242594098,0.9126526851792576,Royapuram
2025-01-08,26.401266756761657,0.8166851621177047,Royapuram
2025-01-09,25.12480957249418,0.7771997975678083,Royapuram
2025-01-10,14.716510969513788,0.4552340710646473,Royapuram
2025-01-11,20.659336380779266,0.6390668158776797,Royapuram
2025-01-12,27.752566925845503,0.8584856866086472,Royapuram
2025-01-13,24.70242425317729,0.764133916064448,Royapuram
2025-01-14,18.33461711448549,0.5671549736027237,Royapuram
2025-01-15,26.16186437159707,0.809279594137167,Royapuram
2025-01-16,27.68352255935773,0.856349898574009,Royapuram
2025-01-17,26.33373937050613,0.814596299681687,Royapuram
2025-01-18,24.56438138683688,0.7598637588134693,Royapuram
2025-01-19,27.467406126226884,0.8496646479815327,Royapuram
2025-01-20,19.845326239673447,0.6138865845585063,Royapuram
2025-01-21,28.11580106482464,0.8697218115420422,Royapuram
2025-01-22,31.97032265073389,0.9889558852430046,Royapuram
2025-01-23,24.496533147363355,0.7577649712452688,Royapuram
2025-01-24,24.892896303527667,0.7700258946104945,Royapuram
2025-01-25,22.068935973094987,0.682670749059279,Royapuram
2025-01-26,19.455947971883983,0.6018417286550181,Royapuram
2025-01-27,25.77866722444803,0.7974259422981959,Royapuram
2024-12-31,7.153350991380195,0.2212786101479001,Ramanathapuram
2025-01-01,16.88771932173537,0.5223972743102364,Ramanathapuram
2025-01-02,5.43013963475274,0.1679735487235299,Ramanathapuram
2025-01-03,17.386151968571294,0.5378155703615688,Ramanathapuram
2025-01-04,40.41718083596107,1.2502472774304934,Ramanathapuram
2025-01-05,5.710495713430991,0.1766459602284586,Ramanathapuram
2025-01-06,16.700922132145045,0.5166189722890034,Ramanathapuram
2025-01-07,45.74770976425228,1.4151395124161374,Ramanathapuram
2025-01-08,19.409776938777803,0.6004134942447201,Ramanathapuram
2025-01-09,14.427542591663332,0.4462952504888789,Ramanathapuram
2025-01-10,4.73109557848808,0.1463496276564959,Ramanathapuram
2025-01-11,17.001825563855537,0.5259269865662092,Ramanathapuram
2025-01-12,19.4486645950227,0.6016164278818572,Ramanathapuram
2025-01-13,5.83517214153494,0.1805026459638979,Ramanathapuram
2025-01-14,4.573626965614118,0.1414785629148587,Ramanathapuram
2025-01-15,11.215614121801304,0.3469388693240272,Ramanathapuram
2025-01-16,45.84508385858388,1.4181516397791134,Ramanathapuram
2025-01-17,19.56103904417202,0.6050925696165298,Ramanathapuram
2025-01-18,21.12921177786064,0.6536017345380595,Ramanathapuram
2025-01-19,19.5126953090878,0.6035971257998227,Ramanathapuram
2025-01-20,5.258857158896719,0.1626751720262614,Ramanathapuram
2025-01-21,9.22378318086222,0.2853244479442167,Ramanathapuram
2025-01-22,45.56953269521358,1.4096278614088518,Ramanathapuram
2025-01-23,18.80862752423046,0.5818178029243094,Ramanathapuram
2025-01-24,24.01415874154403,0.7428434137515514,Ramanathapuram
2025-01-25,19.48039213543284,0.6025978736481599,Ramanathapuram
2025-01-26,15.351935943554928,0.4748900274518733,Ramanathapuram
2025-01-27,9.358746827645607,0.2894993539731123,Ramanathapuram
2024-12-31,21.9642456308128,0.6794323041033381,Perungudi
2025-01-01,17.68075769397837,0.546928774164688,Perungudi
2025-01-02,28.77684897324629,0.8901703765003368,Perungudi
2025-01-03,17.341697033304165,0.5364404209662744,Perungudi
2025-01-04,21.984860987859665,0.6800700104818633,Perungudi
2025-01-05,29.24352869829229,0.904606441648939,Perungudi
2025-01-06,25.180656396153022,0.7789273386230836,Perungudi
2025-01-07,21.62293275124261,0.668874281757185,Perungudi
2025-01-08,33.69770379516037,1.0423899330473094,Perungudi
2025-01-09,21.9237065927329,0.6781782873475739,Perungudi
2025-01-10,25.356985344758748,0.7843818206865714,Perungudi
2025-01-11,28.923524283964312,0.8947075659850698,Perungudi
2025-01-12,24.77873043524416,0.7664943379050366,Perungudi
2025-01-13,31.179078193517448,0.964479877566174,Perungudi
2025-01-14,26.867454102166093,0.8311059962112557,Perungudi
2025-01-15,21.593126816409367,0.667952278091769,Perungudi
2025-01-16,31.37306105969222,0.9704804581432188,Perungudi
2025-01-17,26.90364013973163,0.8322253591656124,Perungudi
2025-01-18,34.467096179723974,1.0661899783295503,Perungudi
2025-01-19,24.742851123092265,0.765384463059583,Perungudi
2025-01-20,17.821277121866252,0.5512755402802157,Perungudi
2025-01-21,24.35269611747648,0.7533155798901511,Perungudi
2025-01-22,23.03415913755957,0.7125285374681869,Perungudi
2025-01-23,21.15364571612488,0.6543575632267492,Perungudi
2025-01-24,34.63375366908487,1.0713452877308305,Perungudi
2025-01-25,28.32925933085337,0.8763248355636978,Perungudi
2025-01-26,20.431107339343026,0.6320068791927255,Perungudi
2025-01-27,20.425269368255,0.6318262899653831,Perungudi
2024-12-31,21.400307953093066,0.6619877042666705,Manali
2025-01-01,45.33908814709379,1.402499391215574,Manali
2025-01-02,28.499291108906142,0.8815845237257678,Manali
2025-01-03,45.22736998047456,1.3990435506357446,Manali
2025-01-04,45.36211913290902,1.4032118215908864,Manali
2025-01-05,37.252746949758674,1.152360072806038,Manali
2025-01-06,43.62237230987986,1.3493952593289469,Manali
2025-01-07,45.34557092400189,1.4026999265822646,Manali
2025-01-08,45.344422263211584,1.4026643944151005,Manali
2025-01-09,33.7580780745275,1.0442575244241534,Manali
2025-01-10,34.83256153680021,1.0774951227812186,Manali
2025-01-11,39.15654325005325,1.2112512693713298,Manali
2025-01-12,45.30727573281503,1.401515319998387,Manali
2025-01-13,31.52000513908235,0.9750259615997235,Manali
2025-01-14,28.169421134388383,0.8713804711665168,Manali
2025-01-15,37.14800375759055,1.1491199930149938,Manali
2025-01-16,45.34363017834885,1.402639892410689,Manali
2025-01-17,40.90497595821557,1.2653365169798272,Manali
2025-01-18,36.95677176786589,1.143204506838923,Manali
2025-01-19,45.39244965697631,1.4041500526687063,Manali
2025-01-20,40.339985031361365,1.2478593363981498,Manali
2025-01-21,17.01032450362073,0.5261898890270613,Manali
2025-01-22,45.32475852647312,1.4020561250402237,Manali
2025-01-23,45.14638747082081,1.396538473336439,Manali
2025-01-24,44.98791649351636,1.391636401894822,Manali
2025-01-25,45.25264046482851,1.3998252566728653,Manali
2025-01-26,24.66335628908088,0.7629254048636165,Manali
2025-01-27,37.0952497098511,1.1474881225283466,Manali
2024-12-31,14.588307143093305,0.4512682703426987,Ooty
2025-01-01,16.660981096033332,0.5153834538628397,Ooty
2025-01-02,16.03260033049912,0.4959453999201998,Ooty
2025-01-03,17.143153612640674,0.5302987662045596,Ooty
2025-01-04,12.274338803395793,0.3796889924977406,Ooty
2025-01-05,20.5326651311092,0.6351484232101781,Ooty
2025-01-06,16.464462217510132,0.5093044253963437,Ooty
2025-01-07,12.307582051654329,0.380717324503302,Ooty
2025-01-08,19.20324578130175,0.5940247503492216,Ooty
2025-01-09,9.983015566442766,0.3088102082910779,Ooty
2025-01-10,20.789294563116066,0.64308688507315,Ooty
2025-01-11,16.600622044933758,0.5135163335505197,Ooty
2025-01-12,19.128967716676343,0.5917270654006441,Ooty
2025-01-13,20.513953544980147,0.6345696072430476,Ooty
2025-01-14,20.649779531985427,0.6387711885247032,Ooty
2025-01-15,14.871265863846002,0.4600211908316882,Ooty
2025-01-16,12.31998234000089,0.3811009095635159,Ooty
2025-01-17,19.550159940450605,0.6047560402117752,Ooty
2025-01-18,10.989829279812666,0.3399545404286727,Ooty
2025-01-19,19.2288350970786,0.594816318977206,Ooty
2025-01-20,14.636837798403295,0.452769496267374,Ooty
2025-01-21,9.767340832135693,0.3021386210155486,Ooty
2025-01-22,13.8576150737403,0.4286653635725209,Ooty
2025-01-23,14.228295912331706,0.4401318414331491,Ooty
2025-01-24,10.744645525525543,0.332370134121073,Ooty
2025-01-25,19.19079017943805,0.5936394542450215,Ooty
2025-01-26,14.912390898206333,0.4612933345383935,Ooty
2025-01-27,12.06290334653056,0.3731485411641624,Ooty
2024-12-31,27.66598296404089,0.8558073364546689,Kodungaiyur
2025-01-01,25.654435160893254,0.7935830023400795,Kodungaiyur
2025-01-02,28.45962241696131,0.8803574298741568,Kodungaiyur
2025-01-03,26.691683950929885,0.8256687997395739,Kodungaiyur
2025-01-04,28.45962241696131,0.8803574298741568,Kodungaiyur
2025-01-05,22.56828746652561,0.6981174683066296,Kodungaiyur
2025-01-06,25.55969205721863,0.7906522608837352,Kodungaiyur
2025-01-07,15.92716733211461,0.4926839819673603,Kodungaiyur
2025-01-08,25.161159998379777,0.7783242456380821,Kodungaiyur
2025-01-09,20.456090073122603,0.6327796840802672,Kodungaiyur
2025-01-10,21.134182280355148,0.6537554898738521,Kodungaiyur
2025-01-11,25.39611566024571,0.7855922606378665,Kodungaiyur
2025-01-12,27.29264788029196,0.8442587533429273,Kodungaiyur
2025-01-13,27.0731147673502,0.8374678126814484,Kodungaiyur
2025-01-14,24.690668331044822,0.7637702635450044,Kodungaiyur
2025-01-15,29.08919534678884,0.8998323617021697,Kodungaiyur
2025-01-16,18.652042545009422,0.5769740721170526,Kodungaiyur
2025-01-17,29.72317692133886,0.9194436686050256,Kodungaiyur
2025-01-18,28.70373474941561,0.8879086932904969,Kodungaiyur
2025-01-19,23.930197798431003,0.7402462029029373,Kodungaiyur
2025-01-20,26.11486085685067,0.8078256081063288,Kodungaiyur
2025-01-21,23.174273228822383,0.7168627650790131,Kodungaiyur
2025-01-22,27.20870578076291,0.8416621253934435,Kodungaiyur
2025-01-23,26.94682885069371,0.8335613397357373,Kodungaiyur
2025-01-24,27.582007626913743,0.8532096803479593,Kodungaiyur
2025-01-25,23.14680812387929,0.7160131716148175,Kodungaiyur
2025-01-26,24.086318606530924,0.7450755752450949,Kodungaiyur
2025-01-27,18.467509496884063,0.5712658080510591,Kodungaiyur
2024-12-31,32.40686732695748,1.0024597660589496,Alandur
2025-01-01,45.48453600085443,1.406998611087202,Alandur
2025-01-02,28.68767572411076,0.8874119304720544,Alandur
2025-01-03,45.5127707011469,1.4078720108751042,Alandur
2025-01-04,34.03145321888771,1.052713990780397,Alandur
2025-01-05,21.183803907349247,0.6552904634362795,Alandur
2025-01-06,40.489526082254265,1.2524851734277478,Alandur
2025-01-07,40.7727734025662,1.2612470213284404,Alandur
2025-01-08,40.37913060489227,1.2490702483350586,Alandur
2025-01-09,29.749512754262657,0.920258329665763,Alandur
2025-01-10,16.862130868731736,0.5216057323708988,Alandur
2025-01-11,10.798477727521794,0.334035355756819,Alandur
2025-01-12,40.59808460508452,1.2558432749777115,Alandur
2025-01-13,31.32468879459676,0.9689841317917052,Alandur
2025-01-14,44.209075548022895,1.3675440789887123,Alandur
2025-01-15,45.41655184603993,1.4048956191736837,Alandur
2025-01-16,45.50982867899313,1.4077810036570892,Alandur
2025-01-17,40.30401097390994,1.246746530743314,Alandur
2025-01-18,45.51856387510972,1.4080512143678985,Alandur
2025-01-19,40.537543612130456,1.2539705265561685,Alandur
2025-01-20,32.30084370383011,0.99918007798035,Alandur
2025-01-21,30.86265055942753,0.9546916444474332,Alandur
2025-01-22,45.53583914180537,1.408585599862047,Alandur
2025-01-23,45.51271441393816,1.4078702697113707,Alandur
2025-01-24,45.50293302887287,1.40756769665223,Alandur
2025-01-25,40.38858015768492,1.249362556640774,Alandur
2025-01-26,34.38719026295045,1.0637182038804085,Alandur
2025-01-27,31.35295958548652,0.969858647990254,Alandur
2024-12-31,20.984935948028166,0.649138769538616,Crescent_chengalpattu
2025-01-01,21.425781856438903,0.6627757027773267,Crescent_chengalpattu
2025-01-02,28.65132211232953,0.8862873838506877,Crescent_chengalpattu
2025-01-03,21.99783188738453,0.6804712465770429,Crescent_chengalpattu
2025-01-04,34.58177844725789,1.0697375091020644,Crescent_chengalpattu
2025-01-05,17.66157099154954,0.5463352611591205,Crescent_chengalpattu
2025-01-06,28.65132211232953,0.8862873838506877,Crescent_chengalpattu
2025-01-07,35.05549228805036,1.0843911644902444,Crescent_chengalpattu
2025-01-08,28.65132211232953,0.8862873838506877,Crescent_chengalpattu
2025-01-09,29.390771637446587,0.9091611899018088,Crescent_chengalpattu
2025-01-10,17.71742576014348,0.5480630479795202,Crescent_chengalpattu
2025-01-11,22.822294455880044,0.7059748086831791,Crescent_chengalpattu
2025-01-12,28.65132211232428,0.8862873838505252,Crescent_chengalpattu
2025-01-13,17.82031278912118,0.5512457100356483,Crescent_chengalpattu
2025-01-14,17.25923889676035,0.5338896972744288,Crescent_chengalpattu
2025-01-15,28.65132211232953,0.8862873838506877,Crescent_chengalpattu
2025-01-16,33.629575681272414,1.0402824879671937,Crescent_chengalpattu
2025-01-17,28.65132211232953,0.8862873838506877,Crescent_chengalpattu
2025-01-18,28.65132211232953,0.8862873838506877,Crescent_chengalpattu
2025-01-19,21.72409254009685,0.6720035141277892,Crescent_chengalpattu
2025-01-20,20.96993128905188,0.6486746220239733,Crescent_chengalpattu
2025-01-21,28.65132211232953,0.8862873838506877,Crescent_chengalpattu
2025-01-22,33.676679541544146,1.0417395780423333,Crescent_chengalpattu
2025-01-23,34.77172527488267,1.075613240639558,Crescent_chengalpattu
2025-01-24,28.65132211232953,0.8862873838506877,Crescent_chengalpattu
2025-01-25,28.65132211232953,0.8862873838506877,Crescent_chengalpattu
2025-01-26,39.045095498229685,1.2078037936837336,Crescent_chengalpattu
2025-01-27,28.02679719384708,0.866968604983126,Crescent_chengalpattu
